0.266	0
0.267	0
0.268	0
0.269	0
0.27	0
0.271	0
0.272	0
0.273	0
0.274	0
0.275	0
0.276	0
0.277	0
0.278	0
0.279	0
0.28	0
0.281	0
0.282	0
0.283	0
0.284	0
0.285	0
0.286	0
0.287	0
0.288	0
0.289	0
0.29	0
0.291	0
0.292	0
0.293	0
0.294	0
0.295	0
0.296	0
0.297	0
0.298	0
0.299	0
0.3	0
0.301	0
0.302	0
0.303	0
0.304	0
0.305	0
0.306	0
0.307	0
0.308	0
0.309	0
0.31	0
0.311	0
0.312	0
0.313	0
0.314	0
0.315	0
0.316	0
0.317	0
0.318	0
0.319	0
0.32	0
0.321	0
0.322	0
0.323	0
0.324	0
0.325	0
0.326	0
0.327	0
0.328	0
0.329	0
0.33	0
0.331	0
0.332	0
0.333	0
0.334	0
0.335	0
0.336	0
0.337	0
0.338	0
0.339	0
0.34	0
0.341	0
0.342	0
0.343	0
0.344	0
0.345	0
0.346	0
0.347	0
0.348	0
0.349	0
0.35	0
0.351	0
0.352	0
0.353	0
0.354	0
0.355	0
0.356	0
0.357	0
0.358	0
0.359	0
0.36	0
0.361	0
0.362	0
0.363	0
0.364	0
0.365	0
0.366	0
0.367	0
0.368	0
0.369	0
0.37	0
0.371	0
0.372	0
0.373	0
0.374	0
0.375	0
0.376	0
0.377	0
0.378	0
0.379	0
0.38	0
0.381	0
0.382	0
0.383	0
0.384	0
0.385	0
0.386	0
0.387	0
0.388	0
0.389	0
0.39	0
0.391	0
0.392	0
0.393	0
0.394	0
0.395	0
0.396	0
0.397	0
0.398	0
0.399	0
0.4	0
0.401	0
0.402	0
0.403	0
0.404	0
0.405	0
0.406	0
0.407	0
0.408	0
0.409	0
0.41	0
0.411	0
0.412	0
0.413	0
0.414	0
0.415	0
0.416	0
0.417	0
0.418	0
0.419	0
0.42	0
0.421	0
0.422	0
0.423	0
0.424	0
0.425	0
0.426	0
0.427	0
0.428	0
0.429	0
0.43	0
0.431	0
0.432	0
0.433	0
0.434	0
0.435	0
0.436	0
0.437	0
0.438	0
0.439	0
0.44	0
0.441	0
0.442	0
0.443	0
0.444	0
0.445	0
0.446	0
0.447	0
0.448	0
0.449	0
0.45	0
0.451	0
0.452	0
0.453	0
0.454	0
0.455	0
0.456	0
0.457	0
0.458	0
0.459	0
0.46	0
0.461	0
0.462	0
0.463	0
0.464	0
0.465	0
0.466	0
0.467	0
0.468	0
0.469	0
0.47	0
0.471	0
0.472	0
0.473	0
0.474	0
0.475	0
0.476	0
0.477	0
0.478	0
0.479	0
0.48	0
0.481	0
0.482	0
0.483	0
0.484	0
0.485	0
0.486	0
0.487	0
0.488	0
0.489	0
0.49	0
0.491	0
0.492	0
0.493	0
0.494	0
0.495	0
0.496	0
0.497	0
0.498	0
0.499	0
0.5	0
0.501	0
0.502	0
0.503	0
0.504	0
0.505	0
0.506	0
0.507	0
0.508	0
0.509	0
0.51	0
0.511	0
0.512	0
0.513	0
0.514	0
0.515	0
0.516	0
0.517	0
0.518	0
0.519	0
0.52	0
0.521	0
0.522	0
0.523	0
0.524	0
0.525	0
0.526	0
0.527	0
0.528	0
0.529	0
0.53	0
0.531	0
0.532	0
0.533	0
0.534	0
0.535	0
0.536	0
0.537	0
0.538	0
0.539	0
0.54	0
0.541	0
0.542	0
0.543	0
0.544	0
0.545	0
0.546	0
0.547	0
0.548	0
0.549	0
0.55	0
0.551	0
0.552	0
0.553	0
0.554	0
0.555	0
0.556	0
0.557	0
0.558	0
0.559	0
0.56	0
0.561	0
0.562	0
0.563	0
0.564	0
0.565	0
0.566	0
0.567	0
0.568	0
0.569	0
0.57	0
0.571	0
0.572	0
0.573	0
0.574	0
0.575	0
0.576	0
0.577	0
0.578	0
0.579	0
0.58	0
0.581	0
0.582	0
0.583	0
0.584	0
0.585	0
0.586	0
0.587	0
0.588	0
0.589	0
0.59	0
0.591	0
0.592	0
0.593	0
0.594	0
0.595	0
0.596	0
0.597	0
0.598	0
0.599	0
0.6	0
0.601	0
0.602	0
0.603	0
0.604	0
0.605	0
0.606	0
0.607	0
0.608	0
0.609	0
0.61	0
0.611	0
0.612	0
0.613	0
0.614	0
0.615	0
0.616	0
0.617	0
0.618	0
0.619	0
0.62	0
0.621	0
0.622	0
0.623	0
0.624	0
0.625	0
0.626	0
0.627	0
0.628	9.88131e-323
0.629	1.67552e-316
0.63	2.51761e-310
0.631	2.81635e-304
0.632	2.36091e-298
0.633	1.49257e-292
0.634	7.16076e-287
0.635	2.62295e-281
0.636	7.37915e-276
0.637	1.60372e-270
0.638	2.70777e-265
0.639	3.57158e-260
0.64	3.70017e-255
0.641	3.02682e-250
0.642	1.96513e-245
0.643	1.01772e-240
0.644	4.22499e-236
0.645	1.41278e-231
0.646	3.82309e-227
0.647	8.41078e-223
0.648	1.51107e-218
0.649	2.22671e-214
0.65	2.70289e-210
0.651	2.71391e-206
0.652	2.26328e-202
0.653	1.57395e-198
0.654	9.16321e-195
0.655	4.48295e-191
0.656	1.84993e-187
0.657	6.4626e-184
0.658	1.91806e-180
0.659	4.85324e-177
0.66	1.05049e-173
0.661	1.95157e-170
0.662	3.12191e-167
0.663	4.314e-164
0.664	5.16547e-161
0.665	5.3756e-158
0.666	4.87664e-155
0.667	3.86766e-152
0.668	2.68931e-149
0.669	1.644e-146
0.67	8.85946e-144
0.671	4.21995e-141
0.672	1.78125e-138
0.673	6.67977e-136
0.674	2.23095e-133
0.675	6.65213e-131
0.676	1.77502e-128
0.677	4.24832e-126
0.678	9.14091e-124
0.679	1.77206e-121
0.68	3.10185e-119
0.681	4.9129e-117
0.682	7.05546e-115
0.683	9.20579e-113
0.684	1.09346e-110
0.685	1.18466e-108
0.686	1.17287e-106
0.687	1.0631e-104
0.688	8.838e-103
0.689	6.75081e-101
0.69	4.74603e-99
0.691	3.07619e-97
0.692	1.84128e-95
0.693	1.01943e-93
0.694	5.22886e-92
0.695	2.48854e-90
0.696	1.1006e-88
0.697	4.53e-87
0.698	1.73775e-85
0.699	6.22167e-84
0.7	2.08191e-82
0.701	6.51992e-81
0.702	1.91348e-79
0.703	5.2695e-78
0.704	1.36343e-76
0.705	3.31859e-75
0.706	7.60783e-74
0.707	1.64464e-72
0.708	3.35654e-71
0.709	6.47466e-70
0.71	1.18177e-68
0.711	2.04322e-67
0.712	3.34987e-66
0.713	5.21346e-65
0.714	7.71001e-64
0.715	1.08455e-62
0.716	1.45258e-61
0.717	1.85413e-60
0.718	2.25769e-59
0.719	2.62487e-58
0.72	2.91654e-57
0.721	3.09974e-56
0.722	3.15397e-55
0.723	3.07491e-54
0.724	2.87483e-53
0.725	2.57959e-52
0.726	2.22327e-51
0.727	1.84195e-50
0.728	1.46803e-49
0.729	1.12641e-48
0.73	8.32673e-48
0.731	5.9345e-47
0.732	4.08066e-46
0.733	2.70902e-45
0.734	1.7375e-44
0.735	1.07734e-43
0.736	6.46219e-43
0.737	3.75216e-42
0.738	2.11022e-41
0.739	1.15022e-40
0.74	6.08005e-40
0.741	3.11856e-39
0.742	1.55301e-38
0.743	7.51294e-38
0.744	3.53265e-37
0.745	1.61541e-36
0.746	7.18758e-36
0.747	3.11335e-35
0.748	1.31352e-34
0.749	5.40044e-34
0.75	2.16478e-33
0.751	8.46444e-33
0.752	3.22989e-32
0.753	1.20332e-31
0.754	4.37897e-31
0.755	1.55723e-30
0.756	5.41396e-30
0.757	1.84093e-29
0.758	6.12497e-29
0.759	1.99475e-28
0.76	6.36162e-28
0.761	1.98751e-27
0.762	6.08527e-27
0.763	1.8266e-26
0.764	5.37725e-26
0.765	1.55305e-25
0.766	4.40227e-25
0.767	1.22513e-24
0.768	3.34849e-24
0.769	8.99132e-24
0.77	2.37273e-23
0.771	6.15547e-23
0.772	1.57036e-22
0.773	3.94093e-22
0.774	9.73169e-22
0.775	2.36536e-21
0.776	5.66049e-21
0.777	1.33408e-20
0.778	3.09741e-20
0.779	7.08643e-20
0.78	1.59803e-19
0.781	3.5529e-19
0.782	7.78999e-19
0.783	1.68483e-18
0.784	3.5954e-18
0.785	7.57213e-18
0.786	1.57424e-17
0.787	3.23155e-17
0.788	6.55141e-17
0.789	1.31202e-16
0.79	2.59614e-16
0.791	5.07679e-16
0.792	9.81332e-16
0.793	1.87543e-15
0.794	3.5443e-15
0.795	6.62514e-15
0.796	1.22512e-14
0.797	2.24165e-14
0.798	4.05921e-14
0.799	7.27583e-14
0.8	1.29113e-13
0.801	2.26873e-13
0.802	3.94818e-13
0.803	6.80593e-13
0.804	1.16232e-12
0.805	1.96693e-12
0.806	3.2987e-12
0.807	5.48353e-12
0.808	9.03665e-12
0.809	1.47657e-11
0.81	2.39255e-11
0.811	3.84501e-11
0.812	6.1295e-11
0.813	9.69405e-11
0.814	1.52125e-10
0.815	2.36902e-10
0.816	3.66159e-10
0.817	5.61773e-10
0.818	8.55656e-10
0.819	1.29402e-09
0.82	1.94329e-09
0.821	2.8983e-09
0.822	4.29352e-09
0.823	6.31826e-09
0.824	9.23732e-09
0.825	1.34187e-08
0.826	1.93702e-08
0.827	2.77889e-08
0.828	3.96247e-08
0.829	5.61647e-08
0.83	7.91426e-08
0.831	1.10879e-07
0.832	1.54464e-07
0.833	2.13986e-07
0.834	2.94825e-07
0.835	4.04024e-07
0.836	5.50747e-07
0.837	7.46863e-07
0.838	1.00766e-06
0.839	1.35271e-06
0.84	1.80698e-06
0.841	2.40214e-06
0.842	3.17816e-06
0.843	4.18523e-06
0.844	5.48612e-06
0.845	7.15892e-06
0.846	9.30037e-06
0.847	1.20297e-05
0.848	1.54934e-05
0.849	1.98704e-05
0.85	2.53784e-05
0.851	3.22814e-05
0.852	4.08979e-05
0.853	5.16107e-05
0.854	6.48779e-05
0.855	8.1246e-05
0.856	0.000101364
0.857	0.000125999
0.858	0.000156056
0.859	0.000192599
0.86	0.00023687
0.861	0.000290318
0.862	0.000354629
0.863	0.00043175
0.864	0.000523932
0.865	0.00063376
0.866	0.000764199
0.867	0.000918632
0.868	0.00110092
0.869	0.00131542
0.87	0.00156711
0.871	0.00186155
0.872	0.00220503
0.873	0.00260458
0.874	0.00306808
0.875	0.0036043
0.876	0.00422299
0.877	0.00493496
0.878	0.00575214
0.879	0.00668771
0.88	0.00775614
0.881	0.0089733
0.882	0.0103565
0.883	0.0119248
0.884	0.0136986
0.885	0.0157004
0.886	0.0179543
0.887	0.0204864
0.888	0.0233249
0.889	0.0264999
0.89	0.0300439
0.891	0.0339915
0.892	0.0383798
0.893	0.0432479
0.894	0.0486379
0.895	0.0545939
0.896	0.0611629
0.897	0.0683942
0.898	0.0763399
0.899	0.0850547
0.9	0.0945959
0.901	0.105023
0.902	0.1164
0.903	0.128791
0.904	0.142263
0.905	0.156888
0.906	0.172737
0.907	0.189887
0.908	0.208414
0.909	0.228399
0.91	0.249922
0.911	0.273069
0.912	0.297925
0.913	0.324577
0.914	0.353114
0.915	0.383627
0.916	0.416208
0.917	0.45095
0.918	0.487946
0.919	0.527291
0.92	0.56908
0.921	0.613409
0.922	0.660373
0.923	0.710067
0.924	0.762587
0.925	0.818026
0.926	0.876479
0.927	0.938038
0.928	1.00279
0.929	1.07084
0.93	1.14226
0.931	1.21714
0.932	1.29557
0.933	1.37762
0.934	1.46338
0.935	1.55292
0.936	1.64632
0.937	1.74365
0.938	1.84497
0.939	1.95035
0.94	2.05984
0.941	2.1735
0.942	2.29138
0.943	2.41354
0.944	2.54
0.945	2.67082
0.946	2.80602
0.947	2.94564
0.948	3.0897
0.949	3.23821
0.95	3.3912
0.951	3.54867
0.952	3.71062
0.953	3.87707
0.954	4.048
0.955	4.2234
0.956	4.40326
0.957	4.58756
0.958	4.77627
0.959	4.96936
0.96	5.1668
0.961	5.36855
0.962	5.57456
0.963	5.78479
0.964	5.99918
0.965	6.21767
0.966	6.4402
0.967	6.66671
0.968	6.89713
0.969	7.13137
0.97	7.36937
0.971	7.61104
0.972	7.85629
0.973	8.10503
0.974	8.35718
0.975	8.61264
0.976	8.8713
0.977	9.13307
0.978	9.39785
0.979	9.66553
0.98	9.93599
0.981	10.2091
0.982	10.4848
0.983	10.763
0.984	11.0435
0.985	11.3262
0.986	11.611
0.987	11.8978
0.988	12.1865
0.989	12.4769
0.99	12.7689
0.991	13.0624
0.992	13.3573
0.993	13.6534
0.994	13.9507
0.995	14.2489
0.996	14.5481
0.997	14.848
0.998	15.1485
0.999	15.4495
1	15.751
1.001	16.0527
1.002	16.3545
1.003	16.6564
1.004	16.9583
1.005	17.2599
1.006	17.5612
1.007	17.8622
1.008	18.1625
1.009	18.4623
1.01	18.7613
1.011	19.0595
1.012	19.3567
1.013	19.6528
1.014	19.9478
1.015	20.2416
1.016	20.534
1.017	20.8249
1.018	21.1144
1.019	21.4022
1.02	21.6883
1.021	21.9727
1.022	22.2551
1.023	22.5357
1.024	22.8141
1.025	23.0905
1.026	23.3648
1.027	23.6367
1.028	23.9064
1.029	24.1737
1.03	24.4385
1.031	24.7009
1.032	24.9607
1.033	25.2179
1.034	25.4724
1.035	25.7242
1.036	25.9732
1.037	26.2194
1.038	26.4628
1.039	26.7033
1.04	26.9408
1.041	27.1753
1.042	27.4069
1.043	27.6354
1.044	27.8608
1.045	28.0831
1.046	28.3023
1.047	28.5183
1.048	28.7311
1.049	28.9407
1.05	29.1472
1.051	29.3503
1.052	29.5503
1.053	29.7469
1.054	29.9403
1.055	30.1304
1.056	30.3172
1.057	30.5007
1.058	30.6808
1.059	30.8577
1.06	31.0312
1.061	31.2015
1.062	31.3684
1.063	31.532
1.064	31.6922
1.065	31.8492
1.066	32.0029
1.067	32.1533
1.068	32.3003
1.069	32.4442
1.07	32.5847
1.071	32.722
1.072	32.8561
1.073	32.9869
1.074	33.1145
1.075	33.2389
1.076	33.3601
1.077	33.4782
1.078	33.5931
1.079	33.7049
1.08	33.8136
1.081	33.9192
1.082	34.0218
1.083	34.1213
1.084	34.2178
1.085	34.3112
1.086	34.4017
1.087	34.4893
1.088	34.5739
1.089	34.6557
1.09	34.7345
1.091	34.8105
1.092	34.8837
1.093	34.9541
1.094	35.0217
1.095	35.0866
1.096	35.1487
1.097	35.2082
1.098	35.265
1.099	35.3192
1.1	35.3708
1.101	35.4198
1.102	35.4663
1.103	35.5103
1.104	35.5518
1.105	35.5908
1.106	35.6274
1.107	35.6616
1.108	35.6935
1.109	35.723
1.11	35.7502
1.111	35.7751
1.112	35.7978
1.113	35.8182
1.114	35.8365
1.115	35.8526
1.116	35.8666
1.117	35.8785
1.118	35.8884
1.119	35.8962
1.12	35.9019
1.121	35.9057
1.122	35.9076
1.123	35.9083
1.124	35.9101
1.125	35.9141
1.126	35.9191
1.127	35.927
1.128	35.9357
1.129	35.9475
1.13	35.9599
1.131	35.9746
1.132	35.9907
1.133	36.0081
1.134	36.0277
1.135	36.0478
1.136	36.071
1.137	36.0947
1.138	36.1207
1.139	36.1476
1.14	36.176
1.141	36.2061
1.142	36.2366
1.143	36.2698
1.144	36.3034
1.145	36.3394
1.146	36.3759
1.147	36.4138
1.148	36.4531
1.149	36.4928
1.15	36.535
1.151	36.5774
1.152	36.622
1.153	36.667
1.154	36.7131
1.155	36.7606
1.156	36.808
1.157	36.8584
1.158	36.9086
1.159	36.9604
1.16	37.0129
1.161	37.0659
1.162	37.1206
1.163	37.1753
1.164	37.2323
1.165	37.2893
1.166	37.3472
1.167	37.4062
1.168	37.4648
1.169	37.5263
1.17	37.5873
1.171	37.6496
1.172	37.7124
1.173	37.7752
1.174	37.84
1.175	37.9047
1.176	37.9708
1.177	38.0371
1.178	38.1035
1.179	38.1714
1.18	38.2393
1.181	38.3087
1.182	38.3781
1.183	38.4476
1.184	38.5184
1.185	38.5892
1.186	38.6614
1.187	38.7336
1.188	38.8057
1.189	38.8791
1.19	38.9524
1.191	39.027
1.192	39.1016
1.193	39.1759
1.194	39.2517
1.195	39.3272
1.196	39.4038
1.197	39.4804
1.198	39.5565
1.199	39.6345
1.2	39.712
1.201	39.7902
1.202	39.8686
1.203	39.946
1.204	40.0261
1.205	40.1052
1.206	40.1845
1.207	40.2645
1.208	40.3439
1.209	40.4249
1.21	40.5055
1.211	40.5855
1.212	40.667
1.213	40.748
1.214	40.8297
1.215	40.9113
1.216	40.9919
1.217	41.0751
1.218	41.1571
1.219	41.239
1.22	41.3216
1.221	41.4039
1.222	41.4871
1.223	41.57
1.224	41.6518
1.225	41.736
1.226	41.8191
1.227	41.902
1.228	41.9855
1.229	42.0687
1.23	42.1526
1.231	42.2363
1.232	42.3187
1.233	42.4036
1.234	42.4873
1.235	42.5705
1.236	42.6548
1.237	42.7385
1.238	42.8225
1.239	42.9065
1.24	42.9897
1.241	43.0745
1.242	43.1584
1.243	43.2412
1.244	43.3262
1.245	43.4101
1.246	43.4935
1.247	43.5777
1.248	43.6614
1.249	43.7453
1.25	43.8292
1.251	43.9123
1.252	43.9967
1.253	44.0804
1.254	44.1627
1.255	44.2475
1.256	44.3309
1.257	44.4134
1.258	44.4975
1.259	44.5807
1.26	44.6635
1.261	44.7469
1.262	44.8298
1.263	44.9127
1.264	44.9956
1.265	45.078
1.266	45.161
1.267	45.2436
1.268	45.3252
1.269	45.4084
1.27	45.4906
1.271	45.5714
1.272	45.6546
1.273	45.7364
1.274	45.817
1.275	45.8997
1.276	45.9812
1.277	46.0616
1.278	46.1437
1.279	46.2247
1.28	46.305
1.281	46.3864
1.282	46.467
1.283	46.5471
1.284	46.6278
1.285	46.708
1.286	46.7878
1.287	46.8679
1.288	46.9477
1.289	47.0271
1.29	47.1067
1.291	47.1859
1.292	47.265
1.293	47.3439
1.294	47.4227
1.295	47.5013
1.296	47.5798
1.297	47.658
1.298	47.7362
1.299	47.8141
1.3	47.8919
1.301	47.9695
1.302	48.0469
1.303	48.1241
1.304	48.2011
1.305	48.2781
1.306	48.3548
1.307	48.4312
1.308	48.5077
1.309	48.5838
1.31	48.6595
1.311	48.7356
1.312	48.8112
1.313	48.8862
1.314	48.9619
1.315	49.0369
1.316	49.1111
1.317	49.1864
1.318	49.2609
1.319	49.3342
1.32	49.4092
1.321	49.4831
1.322	49.5555
1.323	49.6303
1.324	49.7036
1.325	49.7753
1.326	49.8495
1.327	49.9222
1.328	49.9937
1.329	50.067
1.33	50.139
1.331	50.2103
1.332	50.2826
1.333	50.354
1.334	50.4251
1.335	50.4963
1.336	50.5673
1.337	50.638
1.338	50.7081
1.339	50.779
1.34	50.8491
1.341	50.9179
1.342	50.9887
1.343	51.0582
1.344	51.1262
1.345	51.1966
1.346	51.2654
1.347	51.3334
1.348	51.4025
1.349	51.4707
1.35	51.5386
1.351	51.6064
1.352	51.6744
1.353	51.7419
1.354	51.8083
1.355	51.8764
1.356	51.9432
1.357	52.0085
1.358	52.0763
1.359	52.1425
1.36	52.2079
1.361	52.2743
1.362	52.3398
1.363	52.4054
1.364	52.4702
1.365	52.5359
1.366	52.6007
1.367	52.6639
1.368	52.7299
1.369	52.7941
1.37	52.8573
1.371	52.9218
1.372	52.9853
1.373	53.0488
1.374	53.1116
1.375	53.1753
1.376	53.2382
1.377	53.2993
1.378	53.3633
1.379	53.4255
1.38	53.487
1.381	53.5491
1.382	53.6109
1.383	53.6725
1.384	53.7327
1.385	53.7949
1.386	53.8558
1.387	53.9154
1.388	53.9768
1.389	54.0369
1.39	54.0971
1.391	54.1564
1.392	54.2169
1.393	54.2765
1.394	54.3345
1.395	54.3948
1.396	54.4536
1.397	54.5122
1.398	54.5705
1.399	54.6294
1.4	54.6877
1.401	54.7442
1.402	54.8034
1.403	54.8609
1.404	54.9181
1.405	54.975
1.406	55.0327
1.407	55.0896
1.408	55.1449
1.409	55.2027
1.41	55.2588
1.411	55.3148
1.412	55.3703
1.413	55.4268
1.414	55.4824
1.415	55.5366
1.416	55.5928
1.417	55.6476
1.418	55.7026
1.419	55.7563
1.42	55.8119
1.421	55.8661
1.422	55.9195
1.423	55.9738
1.424	56.0277
1.425	56.0814
1.426	56.1332
1.427	56.1881
1.428	56.2409
1.429	56.2936
1.43	56.3459
1.431	56.3991
1.432	56.4515
1.433	56.5026
1.434	56.5554
1.435	56.6071
1.436	56.659
1.437	56.709
1.438	56.7618
1.439	56.8128
1.44	56.8634
1.441	56.9138
1.442	56.9652
1.443	57.0157
1.444	57.065
1.445	57.1157
1.446	57.1658
1.447	57.2157
1.448	57.2637
1.449	57.3147
1.45	57.3637
1.451	57.4129
1.452	57.4609
1.453	57.5109
1.454	57.5594
1.455	57.6074
1.456	57.6555
1.457	57.7043
1.458	57.7523
1.459	57.7991
1.46	57.8474
1.461	57.8951
1.462	57.9425
1.463	57.9883
1.464	58.0365
1.465	58.0832
1.466	58.1301
1.467	58.1751
1.468	58.2231
1.469	58.2691
1.47	58.3152
1.471	58.36
1.472	58.4071
1.473	58.4526
1.474	58.4977
1.475	58.5425
1.476	58.5886
1.477	58.6335
1.478	58.6778
1.479	58.7224
1.48	58.7677
1.481	58.8121
1.482	58.8555
1.483	58.8998
1.484	58.9443
1.485	58.9882
1.486	59.0309
1.487	59.0748
1.488	59.1186
1.489	59.1619
1.49	59.2039
1.491	59.2475
1.492	59.2906
1.493	59.3334
1.494	59.3747
1.495	59.4178
1.496	59.4603
1.497	59.5025
1.498	59.5433
1.499	59.5859
1.5	59.6277
1.501	59.6694
1.502	59.7096
1.503	59.7516
1.504	59.793
1.505	59.8341
1.506	59.8738
1.507	59.9152
1.508	59.9561
1.509	59.9966
1.51	60.0359
1.511	60.0765
1.512	60.117
1.513	60.1569
1.514	60.1958
1.515	60.2356
1.516	60.2758
1.517	60.3151
1.518	60.3537
1.519	60.3926
1.52	60.4324
1.521	60.4712
1.522	60.5094
1.523	60.5475
1.524	60.587
1.525	60.6252
1.526	60.6632
1.527	60.7002
1.528	60.7395
1.529	60.777
1.53	60.8149
1.531	60.8508
1.532	60.8899
1.533	60.927
1.534	60.9645
1.535	61.0001
1.536	61.0383
1.537	61.0752
1.538	61.1122
1.539	61.1476
1.54	61.1846
1.541	61.2215
1.542	61.2578
1.543	61.2932
1.544	61.3289
1.545	61.3658
1.546	61.4013
1.547	61.4368
1.548	61.471
1.549	61.508
1.55	61.5429
1.551	61.5784
1.552	61.6119
1.553	61.6482
1.554	61.6831
1.555	61.718
1.556	61.7516
1.557	61.7864
1.558	61.8215
1.559	61.8557
1.56	61.8894
1.561	61.9225
1.562	61.9578
1.563	61.9913
1.564	62.0252
1.565	62.0572
1.566	62.0921
1.567	62.1256
1.568	62.1591
1.569	62.1913
1.57	62.2244
1.571	62.2582
1.572	62.2909
1.573	62.3235
1.574	62.3547
1.575	62.3888
1.576	62.4209
1.577	62.4536
1.578	62.4845
1.579	62.5174
1.58	62.5499
1.581	62.5818
1.582	62.6131
1.583	62.6438
1.584	62.6768
1.585	62.7079
1.586	62.7397
1.587	62.7695
1.588	62.8017
1.589	62.8332
1.59	62.8642
1.591	62.8946
1.592	62.9245
1.593	62.9565
1.594	62.9866
1.595	63.0176
1.596	63.0465
1.597	63.0778
1.598	63.1085
1.599	63.1385
1.6	63.1681
1.601	63.1969
1.602	63.2282
1.603	63.2576
1.604	63.2876
1.605	63.3159
1.606	63.3458
1.607	63.3759
1.608	63.405
1.609	63.434
1.61	63.4612
1.611	63.492
1.612	63.521
1.613	63.5499
1.614	63.5778
1.615	63.606
1.616	63.6357
1.617	63.6637
1.618	63.6924
1.619	63.7192
1.62	63.7482
1.621	63.7769
1.622	63.8047
1.623	63.8324
1.624	63.8584
1.625	63.888
1.626	63.9156
1.627	63.9434
1.628	63.97
1.629	63.9968
1.63	64.0254
1.631	64.0521
1.632	64.0797
1.633	64.1055
1.634	64.1328
1.635	64.1605
1.636	64.1869
1.637	64.2137
1.638	64.2387
1.639	64.2665
1.64	64.2934
1.641	64.3197
1.642	64.3457
1.643	64.37
1.644	64.398
1.645	64.4241
1.646	64.4502
1.647	64.4755
1.648	64.5001
1.649	64.5274
1.65	64.5529
1.651	64.5787
1.652	64.6033
1.653	64.6281
1.654	64.6548
1.655	64.6796
1.656	64.7052
1.657	64.7291
1.658	64.7541
1.659	64.7801
1.66	64.8044
1.661	64.8296
1.662	64.8531
1.663	64.878
1.664	64.9035
1.665	64.9275
1.666	64.9522
1.667	64.9752
1.668	64.9999
1.669	65.025
1.67	65.0487
1.671	65.0729
1.672	65.0954
1.673	65.12
1.674	65.1446
1.675	65.1679
1.676	65.1918
1.677	65.2139
1.678	65.2381
1.679	65.2624
1.68	65.2854
1.681	65.3089
1.682	65.3307
1.683	65.3544
1.684	65.3784
1.685	65.401
1.686	65.4243
1.687	65.4458
1.688	65.4689
1.689	65.4927
1.69	65.5148
1.691	65.5378
